"POINT(967046.643152091 5946365.47665327)","Adlerspitzli",1455,5359585026
"POINT(774807.600743654 5858251.40921384)","Le Molard",1752,458412235
"POINT(781143.917291556 5868758.63027418)","Le Moléson",2002,459850004
"POINT(680802.264874555 5858281.39917011)","Le Noirmont",1567,3884355546
"POINT(748599.80887348 5930424.78119302)","Le Soliat",1465,252054521
"POINT(719823.653711725 5904998.14921732)","Le Suchet",1588,4378785005
"POINT(792624.37430071 5786977.16658965)","Li Blanche",2195,459849602
"POINT(944065.402194764 6001412.26586264)","Liebisegg",0,2960979126
"POINT(904431.377671963 6017965.96549216)","Linnberg",722,390461068
"POINT(979476.91145254 5812066.3540948)","Lo Stallone",1496,1151165146
"POINT(883259.757488921 5887767.94572954)","Loucherhorn",2230,2357104976
"POINT(857750.851645846 5954192.05674343)","Lueg",887,1696058430
"POINT(845294.18949413 5933506.83887159)","Lüüseberg",923,4623767369
"POINT(1005201.2650381 5752548.63810354)","Maiocca",440,7966201378
"POINT(775250.719108705 5843759.55179663)","Malatraix",1768,4251319489
"POINT(883658.515036892 5879965.9743012)","Männlichen",2345,283740485
"POINT(1030774.81410948 5953367.10174479)","Maschgenkamm",2006,1912075017
"POINT(1002303.05096334 5782700.57012027)","Materone",931,502022789
"POINT(887996.056731754 5868451.15878642)","Mathildespitze",3557,3695925420
"POINT(999493.313619875 5802195.48275904)","Matro",0,4624183834
"POINT(997686.765263536 5788276.42389271)","Matro Rotondo",679,432841598
"POINT(1012185.98422402 5934047.36799908)","Matzlenstock",1953,3038775915
"POINT(846371.661977467 6004287.99152357)","Melchhüttenberg",0,7039646050
"POINT(937015.8505374 5960807.63030933)","Michaelskreuz",795,530631801
"POINT(829937.187065387 6004199.59535562)","Misteli",863,6327184573
"POINT(1062842.30812772 5917624.69392953)","Mittenberg",0,470965833
"POINT(982845.762070468 5785829.94974967)","Moncucco",1518,6369774946
"POINT(813681.335408235 5978115.70317957)","Montagne de Sorvilier",1272,6339510094
"POINT(797691.192243656 5982386.59648907)","Montbautier",1160,6339479322
"POINT(818613.890913336 5997513.49372005)","Montchaibeux",627,889411504
"POINT(758810.923124966 5863373.00979295)","Mont Chesau",982,528896311
"POINT(779960.858271201 5792718.38484492)","Mont de l'Arpille",2085,26863725
"POINT(816425.093689511 5817354.68647624)","Mont d'Orge",786,1403661572
"POINT(984268.914968566 5781039.60720872)","Monte Bedeglia",702,6313074319
"POINT(1009287.74788537 5760126.68981819)","Monte Bisbino",1325,457365475
"POINT(1002714.61025276 5785126.04201632)","Monte Boglia",1516,415867212
"POINT(1000473.86022258 5781805.15336296)","Monte Bre",925,291524462
"POINT(988189.843469133 5774414.14260554)","Monte Caslano",525,4379646619
"POINT(983022.437234306 5798341.81873051)","Monte Gambarogno",1734,212849271
"POINT(1004091.32065929 5769342.13411102)","Monte Generoso",1701,1372930224
"POINT(983267.418037695 5786844.20434181)","Monte Lema",1619,289568860
"POINT(985791.60975533 5778947.74639044)","Monte Mondini",814,3307782261
"POINT(1005223.42874871 5788940.46429857)","Monte Ogè",1450,458035750
"POINT(980292.282194805 5796645.79533738)","Monte Paglione",1554,6316312186
"POINT(993430.509060852 5763088.78418053)","Monte Pravello",1015,465507041
"POINT(1001637.16003332 5790993.2588464)","Monte Roveraccio",904,415867123
"POINT(1001566.91743463 5770238.43857198)","Monte S. Agata",939,5959782279
"POINT(996297.253115557 5766540.44977625)","Monte San Giorgio",1097,26863957
"POINT(996033.225547293 5776688.18352166)","Monte San Salvatore",912,26863960
"POINT(1001150.47121957 5775263.82464825)","Monte Sighignola",1303,465507084
"POINT(1004812.82680692 5788281.47630819)","Monte Spelucco",1383,458035820
"POINT(986962.134201022 5797013.87019753)","Monte Tamaro",1961,26863984
"POINT(975525.893293611 5805859.38280941)","Monte Verita",0,5232948720
"POINT(975496.004010333 5805752.2200039)","Monte Verità",403,3406827422
"POINT(816772.24352155 5983933.65357784)","Mont Girod",1044,6365310815
"POINT(826965.546654508 5992358.35101178)","Mont Raimeux",1302,316980046
"POINT(783052.779391883 6023516.3885343)","Mont Renaud",505,1932564148
"POINT(686073.754833275 5855584.0701571)","Mont Roux",0,437471681
"POINT(789694.022288966 5936201.98978868)","Mont Vully",653,1425180906
"POINT(963786.729787854 5958469.38526752)","Morgartenberg",1239,1791672315
"POINT(727808.088716669 5886281.03119106)","Mormont",604,1221402446
"POINT(981913.038321009 5784021.22806892)","Motto Croce",1184,393188256
"POINT(1007715.47139741 5811347.68443858)","Motto della Croce",1254,866258357
"POINT(1003349.63228799 5768356.3165224)","Motto di Cima",1581,1372929980
"POINT(982099.932614102 5783037.81741741)","Motto di Galbirona",909,6369770699
"POINT(1083369.82260508 5889225.68171292)","Muchetta",2623,519826080
"POINT(1127464.25214473 5896030.21708847)","Munt Baselgia",2945,375973695
"POINT(1099790.09315014 5858053.47806704)","Muottas da Schlarigna",0,1393797960
"POINT(883870.289236177 5942727.30885976)","Napf",1408,385237007
"POINT(865742.121667525 5895143.48954152)","Niederhorn",1963,419287414
"POINT(851857.642331047 5884513.86890615)","Niesen",2362,31664299
"POINT(774418.639310873 5868593.53053814)","Niremont",0,7444655164
"POINT(983555.290240886 5951383.02185265)","Nollen",1547,2879846482
"POINT(849071.32660844 6004448.52731963)","Nunningenberg",902,6190603355
"POINT(967990.36526724 5956832.78782147)","Nüsellstock",1479,897367079
"POINT(958540.609541086 6017189.11351954)","Oberäntschberg",533,4270632272
"POINT(880951.848409948 5886627.58394341)","Oberberghorn",2069,474774710
"POINT(830670.682322173 5901161.21449248)","Obere Gurnigel",0,4634543248
"POINT(832607.663725875 6002908.47618988)","Ober Fringeliflue",913,6328603315
"POINT(918896.944750383 5938864.34493481)","Oberhaupt",2106,452376164
"POINT(895168.30473187 6003858.15163518)","Oberholz",487,5404318211
"POINT(869716.427863928 5784763.4471291)","Oberrothorn",3413,393192181
"POINT(944728.910887689 5998527.93212608)","Ofengüpf",0,5646107358
"POINT(958518.601677756 6070241.24114798)","Osterberg",769,3443383193
"POINT(757660.013173552 5813626.39065107)","Pas de la Chaux des Rosées",2080,1373140028
"POINT(785580.45540958 5964483.0604731)","Petit Chasseral",1571,3744409010
"POINT(758660.530492904 5837101.97808557)","Petite Jumelle",2182,595503993
"POINT(987293.242894437 5929617.94669768)","Pfaff",2109,3751803940
"POINT(965246.183971899 5989916.82142944)","Pfannenstiel",853,497506421
"POINT(986504.054496407 5966473.48379517)","Pfiffegg",1278,7900756701
"POINT(874585.954273342 5816040.80602242)","Pheich",996,3072467894
"POINT(791787.719271806 5840978.92348908)","Pic Chaussy",2351,364893656
"POINT(801506.289304327 5799312.49283593)","Pierre Avoi",2473,2372349748
"POINT(1107308.64495416 5911620.93576474)","Pischahorn",2980,374054758
"POINT(1080755.08361364 5843761.8921648)","Piz Aela",2159,2143060013
"POINT(1059804.23224473 5937406.14342423)","Pizalun",1478,2376764423
"POINT(1069852.36362975 5839831.80531819)","Piz Cam",2634,4362874326
"POINT(1118169.92069162 5844168.09265799)","Piz Campasc",2598,634593578
"POINT(1167996.83646527 5879475.999527)","Piz Chavalatsch",2763,294126023
"POINT(1163607.20838066 5865805.80437493)","Piz da las Trais Linguas  - Dreisprachenspitze - Cima Garibaldi",2843,3452775200
"POINT(1075489.04830997 5846263.87545251)","Piz dal Sasc",2733,3337023745
"POINT(977100.607678423 5896547.7476589)","Piz Gendusas",2979,1372789734
"POINT(1076494.36349937 5846378.84516283)","Piz Lunghin",2780,900729470
"POINT(1060822.00408516 5873338.21199381)","Piz Martegnas",2670,346274526
"POINT(1019740.30298044 5900161.49010262)","Piz Mundaun",2064,2465940289
"POINT(1154889.81245249 5937243.43097125)","Piz Munschuns",0,833226194
"POINT(1093143.35107021 5846716.64296067)","Piz Murtèl",3442,412731773
"POINT(1089525.11139706 5861860.18574274)","Piz Nair",3056,309542784
"POINT(1018532.57556092 5899189.67095033)","Piz Plauncas",2089,1974783927
"POINT(1058744.2257895 5896678.52748628)","Piz Scalottas",2321,253816729
"POINT(1086333.51480432 5863199.61576755)","Piz Suvretta",3144,2844809094
"POINT(1036485.64870251 5861492.46816926)","Pizzo Tamborello",2667,452007616
"POINT(776651.507921103 5830176.4747093)","Plantour",0,333793669
"POINT(761555.137816154 5812451.76573752)","Point de l'Au",2152,1373138908
"POINT(766727.987574082 5821739.10275824)","Pointe de Bellevue",2042,527027685
"POINT(757342.496589963 5812960.72013592)","Pointe de Chésery",2251,139447635
"POINT(796752.468373644 5760979.57874668)","Pointe de Drône",2949,687555361
"POINT(767238.098008693 5787024.90903908)","Pointe de la Terrasse",2734,2441211417
"POINT(758811.023312508 5810941.65741596)","Pointe des Mossettes",2277,3808320734
"POINT(764200.934945533 5825364.19831652)","Pointe des Ombrieux",1981,1373156814
"POINT(792993.042190319 5841123.04583144)","Pointe des Semeleys",2328,436188701
"POINT(993765.436012802 5763043.68140331)","Poncione d'Arzo",1015,3592145509
"POINT(847545.537139831 6004897.33640816)","Portiflue",875,4796195442
"POINT(804244.470479115 5830082.11828887)","Quille du Diable ou Tour Saint-Martin",2908,262501283
"POINT(1026597.24965483 5952246.89435633)","Rainissalts",2258,5417147073
"POINT(866355.391874254 5995246.7756264)","Ramelen",704,6330368510
"POINT(869055.234616413 6006520.79925427)","Rängge",785,6334950003
"POINT(968384.447396597 6011374.14179082)","Rappenhalden",0,1362231953
"POINT(858592.627371327 5990236.11704027)","Ravellen",624,5763578801
"POINT(1010590.97629604 5790820.12617543)","Regagno",1717,506610974
"POINT(846065.065835924 6004637.22849628)","Regenberg",871,4796195431
"POINT(1058241.39564959 5948144.36869451)","Regitzer Spitz",1135,472567450
"POINT(950809.292794308 6033318.93707377)","Rhinsberg",567,615402360
"POINT(862175.322731069 6004902.20292221)","Richtiflue",686,6334928617
"POINT(872096.917250899 6020727.28343238)","Rickenbacher Flue",0,2960272785
"POINT(848998.345550276 6005018.21090399)","Riedbergegge",935,6331316362
"POINT(892327.609438011 5840055.99614391)","Riederhorn",2230,59655239
"POINT(863610.108515954 5777491.04885261)","Riffelhorn",2927,393165629
"POINT(944582.013687638 5951337.35171262)","Rigi",1797,26864447
"POINT(948393.837955279 5946554.79913317)","Rigi Scheidegg",0,2971400806
"POINT(907746.79493431 5854858.41895745)","Risihorn",2875,495970437
"POINT(822348.214551487 6004294.79758913)","Roc de Courroux",845,2020487818
"POINT(851058.591026133 5799427.51110706)","Roc de la Vache",2581,1370179227
"POINT(839127.646301636 5811688.82330804)","Roc d'Orzival",2852,707814625
"POINT(776570.445067907 5849820.65583332)","Rochers de Naye",2045,26864467
"POINT(835782.016929488 5791785.33865139)","Roc Vieux",0,5616953157
"POINT(859738.038139895 5992146.12888437)","Roggenflue",995,286758567
"POINT(862218.481297649 5994587.10351689)","Roggenschnarz",931,4166845728
"POINT(978480.824648922 5945875.58932293)","Roggenstock",1777,1277454899
"POINT(885966.301664425 6010534.14713628)","Rohrerplatte",928,1122666369
"POINT(936484.199781321 5960252.32120835)","Rooterberg",831,1270497801
"POINT(962517.776648403 5930326.01539103)","Rophaien",2078,286930147
"POINT(882906.084334722 5888460.48489149)","Roriwanghorn",1968,2926281386
"POINT(919743.418158374 5938805.11609621)","Rosegg",1972,4337421634
"POINT(983380.273737461 5998330.70605936)","Rosinli",823,2110350358
"POINT(853185.539140872 5989347.45593629)","Rosschopf",1115,3925339018
"POINT(1001567.36271259 5993179.46165056)","Rossegg",1254,540344919
"POINT(912778.858932231 6031446.01744816)","Rotbergegg",632,889277946
"POINT(999033.374879764 5998966.79059344)","Roten",1148,551125988
"POINT(850842.397443063 5819581.24553113)","Rothorn",2998,567355329
"POINT(838002.573604036 5984286.54989698)","Röti",1396,345544411
"POINT(829367.164480831 6005835.47326446)","Roti Flue",747,5523468142
"POINT(880722.285356034 6018839.66560792)","Roti Flue",678,6331676094
"POINT(854958.880893108 6001442.2421009)","Rotisegg",1160,6328527165
"POINT(1064960.17257201 5920071.47137423)","Rot Platte",1505,1424663285
"POINT(1055644.37872108 5985297.49123491)","Rot Spitz",1142,5153517692
"POINT(937943.464722232 5905850.40669418)","Rotstöckli",2901,672921165
"POINT(964949.461869189 5935129.96193298)","Rot Turm",1893,2529353040
"POINT(928025.510349751 5936248.13531885)","Rotzberg",672,1782331371
"POINT(869083.79919775 6001416.02932108)","Ruchen",1123,470509042
"POINT(866694.638022447 6003502.89676261)","Rundackerkopf",959,6334938644
"POINT(802717.122537635 5917779.55377232)","Rütihubel",677,273528030
"POINT(1027764.52357139 5953510.99293198)","Sächsmoor",2196,2969319658
"POINT(959693.634562825 6058720.9810948)","Säckelamtshüsli",543,1781079511
"POINT(997660.549523455 5787636.45852333)","San Bernardo",707,432840926
"POINT(1040082.70427656 5982838.79199258)","Säntis",2502,26864510
"POINT(996084.65515204 5776867.72019337)","Sasso del Cucù",0,4739581368
"POINT(1004431.05661325 5788821.15503034)","Sasso Grande",1490,458035695
"POINT(1127923.18900943 5816475.75696684)","Sasso Lughina",1469,522237128
"POINT(1005151.0710797 5789004.08159398)","Sasso Palazzo",1445,414212010
"POINT(1003005.18751957 5783937.07802617)","Sasso Rosso",1294,3917595276
"POINT(1110147.12499015 5846422.56665993)","Sass Queder",3066,902506856
"POINT(856598.795103678 5868983.41369644)","Sattelhorn",2376,2402689355
"POINT(802868.940059179 5799987.31908713)","Savoleyres",2372,250155124
"POINT(801790.966638133 5832936.27037061)","Scex Rouge",2971,262497471
"POINT(924468.440736789 6035516.92768243)","Schachen",460,1689214680
"POINT(871597.972161214 5843195.5734764)","Schafbärg",3240,1373177705
"POINT(1045340.01213215 5987235.49064923)","Schäfler",1925,308491821
"POINT(870815.652175767 6006048.3924153)","Schanz",789,6331707325
"POINT(851312.265881752 6020375.23943314)","Schartenflue",759,1275687664
"POINT(867375.479160087 6003556.53502468)","Schellenberg",1062,6297898999
"POINT(872211.509534721 5870115.56009997)","Schilthorn",2973,271904229
"POINT(898573.256260662 6027968.47750768)","Schinberg",722,292580319
"POINT(911117.816282309 6005465.83278633)","Schlossberg",508,3287273358
"POINT(820283.148941679 5963934.29133426)","Schlosshubel",539,7023536970
"POINT(1037884.0775417 5902820.07076959)","Schlüechtli",2283,2401673695
"POINT(989286.952710646 6046086.60456333)","Schönebärg",603,3120052522
"POINT(825253.274774923 5899078.70187147)","Schüpfeflue",1721,812852038
"POINT(866994.243299968 5998594.92922331)","Schwängiflüeli",979,6328549061
"POINT(969319.54225121 5946930.43507509)","Schwarzenstock",1495,6602442905
"POINT(874498.223382648 5883901.05880235)","Schwarzhore",1561,7749824730
"POINT(986823.263136257 5781380.2691678)","Sciaroni",746,6313072757
"POINT(816888.227299007 5843800.53254036)","Seebüel",1430,4664633440
"POINT(885223.444438464 5894247.09538927)","Senggfluh",695,6110504194
"POINT(997413.108559319 5761957.31745367)","Sermonte",650,6476461784
"POINT(840623.301584088 5804375.17780129)","Sex de Marinda",2906,2316977914
"POINT(950003.128173932 6060570.04334101)","Siblinger Randenturm",790,1777404927
"POINT(925366.555256561 5869330.66011106)","Sidelhorn",2764,653903102
"POINT(919651.401467285 6038641.38397543)","Signal",0,1653270106
"POINT(752948.838739792 5932687.31138844)","Signal du Lessy",1387,3805805985
"POINT(865005.509464997 5898240.68059021)","Sigriswiler Rothorn",2051,304323886
"POINT(870190.170220897 6020782.11556603)","Sissacher Flue",0,356772785
"POINT(801482.901079311 5811886.15048698)","Sommet de l'Ardève",0,1423125990
"POINT(920058.908727232 5949067.72476228)","Sonnenberg",776,1227248043
"POINT(855032.841562791 5892117.79635588)","Spiezberg",0,663870029
"POINT(976528.091537274 5942238.73584821)","Spirstock",1771,420065650
"POINT(975934.613936007 5955139.80619766)","Spital",1574,848785471
"POINT(864036.361978151 6004437.16723876)","Spitzeflüeli",803,6317537653
"POINT(853985.937411625 6017618.51229125)","Spitzenflüeli",708,4838603028
"POINT(995377.230919998 6032184.0402168)","Stäälibuck",655,3973559809
"POINT(980648.493433394 6048838.67935832)","Stammerberg",639,261672293
"POINT(928439.451876265 5930617.21389403)","Stanserhorn",1898,427744306
"POINT(1061153.62484823 6009257.18423154)","St. Anton",1123,2064646296
"POINT(944554.150419092 6066676.89909197)","Staufenberg",606,3363474050
"POINT(919756.553858288 5938495.77840181)","Steiglihorn",1986,4337421635
"POINT(1030168.0894888 5954289.4913544)","Stelligrat",1875,1912075052
"POINT(908280.538496817 5981057.99124976)","Stierenberg",872,1779725010
"POINT(983144.599243502 5951049.44743234)","Stock",1600,1388494087
"POINT(956636.857005387 5943849.60747583)","Stockflue",0,3046782641
"POINT(839096.88872633 5892271.10197824)","Stockhorn",2190,31664300
"POINT(981861.564188467 5968062.24091696)","Stöcklichrüz",1247,1964585315
"POINT(944820.42664107 5932191.60472189)","Stollen",1678,461017365
"POINT(969240.917294862 5985741.37352297)","Stollen",661,2410744401
"POINT(881005.838362983 6019726.36568815)","Strick",686,6331674713
"POINT(889149.938913571 5918683.09861754)","Strick",1946,761188463
"POINT(894654.810184739 6015741.35034904)","Strihen",866,844125725
"POINT(898661.154130592 6003371.91756524)","Suhrerchopf",465,590890478
"POINT(928482.44346361 6018105.23389306)","Sulperg",0,3424429808
"POINT(875832.888417514 6000326.71599108)","Sunneberg",730,6330329585
"POINT(755706.912707584 5938100.30746433)","Tablettes",1288,522746900
"POINT(985318.078905394 5797687.34906513)","Tamaretto",1604,3196681651
"POINT(841840.569083963 5991644.10228866)","Tannmattchopf",1190,4799049770
"POINT(878105.609405447 5865244.9901141)","Tanzbödeli",0,1408362963
"POINT(1038963.33113689 5902992.55968695)","Tenner Kreuz",2020,2401686853
"POINT(775509.470133105 5785345.96308311)","Tête de Balme",2321,1436505985
"POINT(792859.369745774 5834536.10068818)","Tête de Meilleret",1938,454092664
"POINT(782013.077611772 5802661.41801023)","Tête des Crêtes",1047,2340973497
"POINT(772704.374812402 5789654.60508699)","Tête du Loup",1665,812806931
"POINT(872859.522554527 6016760.57568229)","Thürner Flue",599,573538031
"POINT(886563.653183971 6023811.08884263)","Tiersteinberg",0,879417051
"POINT(939289.462081261 5904944.02546953)","Titlis",3238,26864921
"POINT(1005381.424502 5789118.06773439)","Torri del Vajolet",1400,4254049190
"POINT(779452.885170813 5840200.05498904)","Tour d'Aï",2330,26864948
"POINT(750375.610786462 5862616.79167789)","Tour de Gourze",935,286343120
"POINT(780172.398699556 5840589.26281511)","Tour de Mayen",2326,458393135
"POINT(1038390.80386379 5965963.57610388)","Tristencholben",2159,1372642125
"POINT(1048596.19629345 5954447.84739721)","Tschugga",1880,3922599954
"POINT(956656.449235766 5956877.19511021)","Türlistock",1502,2523352379
"POINT(905300.727235313 5907794.15285774)","Turren",1562,5338233084
"POINT(1004834.36712839 5989796.78087244)","Tweralpspitz",1332,540000652
"POINT(945228.779929147 5999332.7694042)","Uetliberg",869,29971007
"POINT(915387.575539226 6024390.43505134)","Ufem Berg",0,311377343
"POINT(973280.078226602 5958795.18151177)","Ufem Tritt",1323,836283099
"POINT(864553.953082543 5894313.50684267)","Uf Vorsess",1761,5810135104
"POINT(827589.948810317 5925811.54560827)","Ulmizberg",937,283212669
"POINT(879585.735618933 5797647.04742909)","Unteres Distelhorn",2638,566646181
"POINT(987603.234280449 5781557.52882724)","Ur Mött da Leléta",457,6313074199
"POINT(854778.565581921 5989603.44586626)","Usserberg",1094,7431186611
"POINT(855213.223665672 6002409.04779503)","Vogelberg",1204,4790373453
"POINT(975584.068859499 5963168.03612711)","Vogelherd",974,847852786
"POINT(819023.72475064 5862273.88639708)","Vordere Spitz",2014,6140600149
"POINT(802361.612611837 5881304.47271151)","Vounetse",1626,3788991304
"POINT(947832.821117528 6008084.7978077)","Waidberg",582,4279943103
"POINT(888143.811091884 5948415.17286191)","Waldighubel",1105,4649534869
"POINT(824876.569618078 5980142.21851859)","Wandflue",1399,5756403147
"POINT(855464.571943934 5990193.75479504)","Wannenflue",1033,4555384459
"POINT(1073490.25119303 5928741.04148267)","Wannenspitz",1969,2663265181
"POINT(875065.429584087 5893937.21980475)","Wannichnubel",1585,846190242
"POINT(852145.781701016 6027234.40784707)","Wartenberg",479,885879152
"POINT(893282.240863258 6012556.55058329)","Wasserflue",844,889320410
"POINT(935060.646133057 5923531.72264407)","Wellenberg",1236,1399118708
"POINT(954853.051221017 5955872.756298)","Wildspitz",1580,26865143
"POINT(892968.353295068 6012381.2194091)","Wileberg",804,4076714224
"POINT(902455.868592499 5905077.18999435)","Wilerhorn",2005,1383360563
"POINT(1021309.80761308 5997470.91523344)","Wilkethöchi",1172,1790054574
"POINT(879082.092846737 6006174.46261821)","Wisner Flue",935,402785227
"POINT(1055833.84449441 5985167.11465878)","Wiss Spitz",1119,5108948975
"POINT(984246.450695323 6053298.99649956)","Wolkensteinerberg",608,1756926117
"POINT(903735.93141713 6018213.79498454)","Zeihergutsch",757,5542576294
"POINT(901032.559847114 6017147.92001781)","Zeiher Homberg",0,390450060
"POINT(1029652.14591288 5953216.90436983)","Ziger",2074,5801827626
"POINT(830437.456857012 5899319.07709538)","Zigerhubel",0,4634543251
"POINT(854766.621000558 5989186.32959017)","Zollbodenchopf",1040,7431186617
"POINT(953660.440988353 6005255.723019)","Zürichberg",676,691127675
